organization,process_number,poster_url,poster_id,title,open_date
Public Service Commission of Canada,19-PSC-EA-354744,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1367401,1367401,Programmer Analyst,2019-12-10
Public Service Commission of Canada,18-PSC-EA-331059,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1232549,1232549,"Manager, IT (Various positions)",2018-11-19
Public Service Commission of Canada,17-PSC-EA-305740,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1097059,1097059,"Manager, IT (Various positions)",2017-11-17
Public Service Commission of Canada,2016-PSC-EA-60020,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=911804,911804,"Support Technician, Infrastructure and Operations, Client Services",2016-04-25
Public Services and Procurement Canada,2021-SVC-EA-HQ-410148,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1693791,1693791,Senior PeopleSoft System Administrators and Senior PeopleSoft Application Developers,2022-01-24
Public Services and Procurement Canada,2021-SVC-EA-HQ-411703,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1692939,1692939,PeopleSoft System Administrators and PeopleSoft Application Developers,2022-01-24
Public Services and Procurement Canada,2019-SVC-EA-HQ-356044,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1374772,1374772,Various Positions,2019-11-01
Public Services and Procurement Canada,2022-SVC-EA-HQ-420764,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1764224,1764224,Various SAP Technical Specialist positions,2022-04-08
Public Services and Procurement Canada,2022-SVC-EA-HQ-413400,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1714514,1714514,Programmer Analyst (QA),2022-03-09
Public Services and Procurement Canada,2019-SVC-QUE-EA-353567,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1365864,1365864,Senior Programmer-Analyst / Application Support Analyst / IT Support Analyst,2019-10-11
Public Services and Procurement Canada,2022-SVC-EA-HQ-426636,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1796011,1796011,IT Manager,2022-06-06
Public Services and Procurement Canada,2018-SVC-EA-HQ-337384,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1253819,1253819,"ANTICIPATORY - Director, Various positions - Interested in an IT Career with PSPC?",2019-02-15
Public Services and Procurement Canada,2019-SVC-EA-HQ-359494,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1392106,1392106,*Extension of closing date* Various managerial positions in IM/IT,2019-12-17
Public Services and Procurement Canada,2019-SVC-EA-HQ-359099,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1387578,1387578,Team Leader - (Project Management),2019-12-11
Public Services and Procurement Canada,2022-SVC-EA-HQ-438340,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1868987,1868987,Team Leader & Technical Advisor,2022-10-21
Public Services and Procurement Canada,2018-SVC-EA-HQ-314814,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1143547,1143547,Stream 1: Service Delivery / Stream 2: Infrastructure Operations / Stream 3: Application Development,2018-03-29
Public Services and Procurement Canada,2019-SVC-EA-HQ-000005,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1261326,1261326,Senior Advisor & Solutions Architect (Stream 1) / Manager (Stream 2),2019-01-31
Public Services and Procurement Canada,2019-SVC-EA-HQ-20190401,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1307031,1307031,IM/IT Manager/Senior Technical Advisor (various positions),2019-05-17
Public Services and Procurement Canada,2016-SVC-EA-HQ-15169,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=919268,919268,Senior System Analyst,2016-06-17
Public Services and Procurement Canada,2021-SVC-EA-HQ-397019,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1618343,1618343,Various IT Analyst positions *Extension of closing date*,2021-06-17
Public Services and Procurement Canada,2020-SVC-EA-HQ-371584,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1463476,1463476,Various positions in IM/IT,2020-07-02
Registrar of the Supreme Court of Canada,17-SUC-EA-1992,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1075928,1075928,Infrastructure and Network Administrator,2017-09-07
Registrar of the Supreme Court of Canada,18-SUC-EA-2092,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1185561,1185561,Infrastructure and Network Administrator (anticipatory),2018-07-19
Registrar of the Supreme Court of Canada,19-SUC-EA-3097,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1301683,1301683,Client Support Officer,2019-05-03
Registrar of the Supreme Court of Canada,19-SUC-EA-3144,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1363138,1363138,"Programmer Analyst, Application Development",2019-10-04
Registrar of the Supreme Court of Canada,17-SUC-EA-2022,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1101681,1101681,Client Support Officer,2018-01-19
Registrar of the Supreme Court of Canada,21-SUC-EA-3285,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1548049,1548049,Client Support Officer (ANTICIPATORY),2021-02-08
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-PTSS-107320,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1770737,1770737,Protective Technical Systems Specialist / Team Lead,2022-04-12
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-FSPS-105368,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1726853,1726853,Protective Technical Systems Support - Installation,2022-01-28
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-SPECIALI-111050,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1849877,1849877,Intercept Field Support Specialist,2022-09-13
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-DFS-108266,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1788688,1788688,ANTICIPATORY - Digital Evidence Specialist,2022-05-18
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-PTSS-108304,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1790355,1790355,Protective Technical Systems Support - Installation,2022-05-24
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-PTSS-108304-A,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1850371,1850371,Protective Technical Systems Support - Installation,2022-09-13
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-G-YELL-INFRAOPS-98912,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1593185,1593185,Wireless Network Technologist - Anticipatory,2021-04-19
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-WPG-V-107588,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1777152,1777152,Wireless Communications Network Technologist,2022-04-29
Royal Canadian Mounted Police (Public Service Employees),19-RCM-EA-N-G-NCR-SPS/TO-87435,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1376742,1376742,Protective Technical Systems Specialist,2019-11-04
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-O-LON-MS-LON-107118,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1778776,1778776,LAN Coordinator - Specialist,2022-05-10
Royal Canadian Mounted Police (Public Service Employees),16-RCM-EA-X-J-FRED-IMIT-62675A,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=983090,983090,LAN COORDINATOR/SPECIALIST,2016-11-22
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-P-E-DAW-IMT-73531,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1149176,1149176,Wireless Communication Network Technician,2018-04-04
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-B-STJ-HQ-104597,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1727218,1727218,Digital Evidence Specialist,2022-02-14
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-N-S-NCR-SPS/TO-98741,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1592634,1592634,Protective Technical Systems Specialist / Team Leader,2021-04-21
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-G-NWT-PROTECH-79682B,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1247534,1247534,Protective Technical Systems Specialist,2018-12-18
Royal Canadian Mounted Police (Public Service Employees),17-RCM-EA-X-J-FRED-IM-IT-68421,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1069631,1069631,Analyst/Programmer,2017-09-06
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-G-YELL-INFORMATIC-89745,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1403415,1403415,Communication Systems Technician,2020-01-16
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-N-S-NCR-SPS/TO-95114,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1511372,1511372,Intercept Field Support Specialist,2020-10-26
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-H-DART-IMIT-112048,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1869334,1869334,Wireless Communication Tech,2022-10-27
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-G-YELL-INFORMATIC-93204,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1478938,1478938,Local Area Network (LAN) Coordinator/Specialist,2020-07-30
Royal Canadian Mounted Police (Public Service Employees),17-RCM-EA-W-C-MTL-SPC/I-69393,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1114108,1114108,Intercept Field Support Specialist-C Division,2018-01-11
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-F-REG-INFORMATIC-72335,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1117516,1117516,Wireless Communications Network Technician,2018-01-22
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-N-N-NCR-TO-73588,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136982,1136982,Intercept Field Support Specialist,2018-03-06
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-N-S-NCR-SPS/TO-106895,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1762250,1762250,Intercept Field Support Specialist,2022-04-01
Royal Canadian Mounted Police (Public Service Employees),17-RCM-EA-P-E-SUR-PTSS-65550,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1109548,1109548,Protective Technical Systems Support,2018-01-02
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-G-YELL-INFORMATIC-92285,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1479120,1479120,Communication Systems Technician,2020-07-30
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-WPG-D-101461,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1651276,1651276,Digital Evidence Specialist,2021-08-31
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-H-DART-IMIT-106240,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1745884,1745884,AMENDMENT* Wireless Communication Tech,2022-03-04
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-L-CHAR-IMIT-106091,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1740910,1740910,"Team Leader, Information Management/Information Technology",2022-02-28
Royal Canadian Mounted Police (Public Service Employees),16-RCM-EA-P-E-SUR-IMT-61428,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=951836,951836,"Programmer/Analyst, Application Development",2016-08-18
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-P-E-SUR-IMT-RTP-95515,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1517385,1517385,Technologist,2020-11-18
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-P-E-SUR-SIOPS-CTIS-111572,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1860605,1860605,Intercept Field Support Specialist,2022-10-04
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-G-NWT-INFORMATIC-80389,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1250125,1250125,Communication Systems Technician,2019-01-07
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-IMIT-105944-A,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1739934,1739934,Technician,2022-02-18
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-X-J-FRED-IT-107577,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1775648,1775648,IT Analyst,2022-04-22
Royal Canadian Mounted Police (Public Service Employees),442-207-069,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=923769,923769,Information Technology Security Consultant,2016-05-25
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-F-REG-INFORMATIC-109458,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1815758,1815758,"Technologist, Infrastructure Ops & Electronics",2022-07-12
Royal Canadian Mounted Police (Public Service Employees),17-RCM-EA-K-EDM-INFORMATIC-65423,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013674,1013674,Land Mobile Radio Technician,2017-02-21
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-P-E-SUR-CROPS-PTSS-93518,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1484359,1484359,Protective Technical Systems Assistant,2020-09-01
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-WPG-D-104657,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1767231,1767231,Wireless Communications Network Technologist,2022-04-29
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-W-C-NCR-SPS/TO-101848,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1669003,1669003,Protective Technical Systems Support,2021-10-04
Royal Canadian Mounted Police (Public Service Employees),19-RCM-EA-P-E-SUR-IMT-BS-83137,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1297028,1297028,Business Analyst,2019-05-02
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-N-S-NCR-SPS/TO-94186,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1496245,1496245,Intercept Field Support Specialist,2020-09-30
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-X-H-DART-CPUS-98659,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1585002,1585002,LAN Administrator,2021-05-07
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-W-C-MTL-INFOS-99987,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1614232,1614232,Intercept Field Support Specialist - Programmer,2021-06-01
Royal Canadian Mounted Police (Public Service Employees),19-RCM-EA-N-C-NCR-SPS/TO-82602,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1284797,1284797,Protective Technical Systems Manager,2019-04-29
Royal Canadian Mounted Police (Public Service Employees),19-RCM-EA-WPG-D-88221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1392027,1392027,Wireless Communications Network Technologist,2020-01-15
Royal Canadian Mounted Police (Public Service Employees),21-RCM-EA-N-S-NCR-SPS/TO-101846,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1652508,1652508,Protective Technical Systems Support - Infrastructure,2021-09-09
Royal Canadian Mounted Police (Public Service Employees),22-RCM-EA-N-S-NCR-SPS/TO-106491,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1746589,1746589,Digital Forensics Research Specialist,2022-03-14
Royal Canadian Mounted Police (Public Service Employees),17-RCM-EA-P-E-SUR-IMT-BS-65637,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017759,1017759,"Programmer/Analyst, Application Development",2017-03-07
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-F-REG-INFORMATIC-73336,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134258,1134258,Programmer/ Analyst,2018-02-27
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-X-J-FRED-IMIT-75791,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1176069,1176069,Analyst/Programmer,2018-06-15
Royal Canadian Mounted Police (Public Service Employees),20-RCM-EA-W-C-MTL-INFOS-91191,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1435127,1435127,Intercept Field Support Specialist- Programmer,2020-03-31
Royal Canadian Mounted Police (Public Service Employees),18-RCM-EA-G-NWT-INFORM-73221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1130613,1130613,Communication Systems Technician,2018-02-16
